id,name,playName,wikidataId,normalizedGenre,libretto,firstAuthor,title,subtitle,numOfCoAuthors,maxDegreeIds,numOfSegments,numOfActs,numOfSpeakers,numOfSpeakersMale,numOfSpeakersFemale,numOfSpeakersUnknown,numOfPersonGroups,numOfP,numOfL,wikipediaLinkCount,wordCountText,wordCountSp,wordCountStage,yearWritten,yearPremiered,yearPrinted,yearNormalized,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,averageDegree,density,averageClustering,size,maxDegree,numConnectedComponents,numEdges,diameter,averagePathLength
fre001003,moliere-dom-juan,moliere-dom-juan,Q179485,Comedy,False,Molière,Don Juan ou Le Festin de Pierre,Comédie,0,don-juan,27,5,17,8,2,7,0,620,0,0.0,19957,18721,202,,1665.0,1682,1665.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_DOMJUAN.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_DOMJUAN.xml']",,,,,3.88235294117647,0.24264705882352902,0.7937297996121521,17,15.0,1.0,33.0,3.0,1.772058823529411
fre001004,moliere-ecole-des-femmes,moliere-ecole-des-femmes,Q937443,Comedy,False,Molière,L'Ecole des Femmes,Comédie,0,arnolphe,32,5,9,5,3,1,0,13,1976,0.0,19123,17859,90,,1661.0,1663,1661.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_ECOLEDESFEMMES.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_ECOLEDESFEMMES.xml']",,,,,5.111111111111111,0.6388888888888881,0.859523809523809,9,8.0,1.0,23.0,2.0,1.3611111111111112
fre001005,moliere-ecole-des-maris,moliere-ecole-des-maris,Q1423962,Comedy,False,Molière,L'Ecole des Maris,Comédie,0,sganarelle,23,3,9,5,3,1,0,1,1256,0.0,12524,11389,4,,1661.0,1661,1661.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_ECOLEDESMARIS.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_ECOLEDESMARIS.xml']",,,,,5.777777777777778,0.7222222222222221,0.88095238095238,9,8.0,1.0,26.0,2.0,1.277777777777777
fre001006,moliere-etourdi,moliere-etourdi,Q3205504,Comedy,False,Molière,L'Etourdi,Ou les Contre-Temps,0,mascarille,47,5,11,9,1,1,0,2,2277,0.0,20866,19896,5,,1658.0,1663,1658.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_ETOURDI.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_ETOURDI.xml']",,,,,6.181818181818182,0.618181818181818,0.8509379509379511,11,10.0,1.0,34.0,2.0,1.381818181818181
fre001007,moliere-facheux,moliere-facheux,Q3232857,Comedy,True,Molière,Les Fâcheux,Comédie,0,eraste,19,3,16,14,1,1,0,5,931,0.0,10809,9186,342,,,1662,1662.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_FACHEUX.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_FACHEUX.xml']",,,,,2.5,0.16666666666666602,0.483287545787545,16,14.0,2.0,20.0,2.0,1.809523809523809
fre001008,moliere-femmes-savantes,moliere-femmes-savantes,Q1218375,Comedy,False,Molière,Les Femmes Savantes,Comédie,0,philaminte,28,5,14,8,5,1,0,7,1961,0.0,19869,19417,26,,1672.0,1672,1672.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_FEMMESSAVANTES.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_FEMMESSAVANTES.xml']",,,,,8.428571428571429,0.648351648351648,0.847886240743383,14,13.0,1.0,59.0,2.0,1.351648351648351
fre001009,moliere-festin-de-pierre,moliere-festin-de-pierre,Q179485,Comedy,False,Molière,Don Juan,Ou le Festin de Pierre,0,don-juan,27,0,17,11,2,4,0,640,0,0.0,19305,18731,183,,1665.0,1683,1665.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_FESTINDEPIERRE.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_FESTINDEPIERRE.xml']",,,,,3.88235294117647,0.24264705882352902,0.7937297996121521,17,15.0,1.0,33.0,3.0,1.772058823529411
fre001010,moliere-fourberies-de-scapin,moliere-fourberies-de-scapin,Q2469735,Comedy,False,Molière,Les Fourberies de Scapin,Comédie,0,argante|geronte,26,3,10,7,2,1,0,786,0,0.0,17055,15843,212,,1671.0,1671,1671.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_FOURBERIESDESCAPIN.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_FOURBERIESDESCAPIN.xml']",,,,,6.8,0.7555555555555551,0.8679365079365081,10,9.0,1.0,34.0,2.0,1.244444444444444
fre001011,moliere-george-dandin,moliere-george-dandin,Q919540,Comedy,False,Molière,George Dandin,Ou le Mari Confondu,0,george-dandin,23,3,8,5,3,0,0,582,0,0.0,13204,12788,144,,1668.0,1669,1668.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_GEORGEDANDIN.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_GEORGEDANDIN.xml']",,,,,5.0,0.7142857142857141,0.7773809523809521,8,7.0,1.0,20.0,2.0,1.2857142857142851
fre001012,moliere-impromptu-versailles,moliere-impromptu-versailles,Q3204061,Comedy,False,Molière,L'Impromptu de Versailles,Comédie,0,moliere,11,1,14,5,6,3,0,277,12,0.0,8129,7855,67,,1663.0,1682,1663.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_IMPROMPTUVERSAILLES.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_IMPROMPTUVERSAILLES.xml']",,,,,7.428571428571429,0.5714285714285711,0.786507936507936,14,13.0,1.0,52.0,2.0,1.428571428571428
fre001013,moliere-jalousie-du-barbouille,moliere-jalousie-du-barbouille,Q2401538,Comedy,False,Molière,La Jalousie du Barbouillé,Comédie,0,le-barbouille|angelique,13,1,8,5,3,0,0,137,0,0.0,4589,4463,110,,1650.0,1650,1650.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_JALOUSIEDUBARBOUILLE.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_JALOUSIEDUBARBOUILLE.xml']",,,,,4.5,0.642857142857142,0.6958333333333331,8,6.0,1.0,18.0,3.0,1.464285714285714
fre001014,moliere-malade-imaginaire,moliere-malade-imaginaire,Q588161,Comedy,False,Molière,Le Malade Imaginaire,Comédie Mêlée de Musique et de Danses,0,argan,49,3,39,10,7,22,0,985,533,0.0,24613,22683,755,,1673.0,1682,1673.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_MALADEIMAGINAIRE.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_MALADEIMAGINAIRE.xml']",,,,,5.17948717948718,0.13630229419703102,0.8354719354719351,39,11.0,6.0,101.0,2.0,1.335526315789473
fre001015,moliere-mariage-force,moliere-mariage-force,Q3224315,Comedy,True,Molière,Le Mariage Forcé,Comédie.,0,sganarelle,10,1,11,6,3,2,0,366,0,0.0,6744,6377,33,,1664.0,1668,1664.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_MARIAGEFORCE.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_MARIAGEFORCE.xml']",,,,,2.727272727272727,0.27272727272727204,0.6464646464646461,11,10.0,1.0,15.0,2.0,1.727272727272727
fre001016,moliere-medecin-malgre-lui,moliere-medecin-malgre-lui,Q663716,Comedy,False,Molière,Le Médecin Malgré Lui,Comédie,0,sganarelle,21,3,11,7,3,1,0,610,10,0.0,11848,11422,369,,1666.0,1668,1666.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_MEDECINMALGRELUI.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_MEDECINMALGRELUI.xml']",,,,,4.727272727272727,0.47272727272727205,0.8383838383838381,11,10.0,1.0,26.0,2.0,1.527272727272727
fre001017,moliere-medecin-volant,moliere-medecin-volant,Q14071768,Comedy,False,Molière,Le Médecin Volant,Comédie,0,sganarelle,16,1,7,5,2,0,0,130,0,0.0,4685,4520,47,,1660.0,1659,1659.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_MEDECINVOLANT.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_MEDECINVOLANT.xml']",,,,,3.1428571428571432,0.5238095238095231,0.771428571428571,7,6.0,1.0,11.0,2.0,1.476190476190476
fre001018,moliere-melicerte,moliere-melicerte,Q3332920,Comedy,False,Molière,Mélicerte,Comédie Pastorale Héroïque,0,myrtil,12,2,10,5,4,1,0,0,638,0.0,6946,5866,45,,1666.0,1682,1666.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_MELICERTE.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_MELICERTE.xml']",,,,,4.2,0.46666666666666606,0.6057142857142851,10,7.0,1.0,21.0,3.0,1.6888888888888882
fre001019,moliere-misanthrope,moliere-misanthrope,Q1053387,Comedy,False,Molière,Le Misanthrope,Comédie,0,alceste|celimene,22,0,11,7,3,1,0,6,1928,0.0,23695,18208,57,,1666.0,1667,1666.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_MISANTHROPE.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_MISANTHROPE.xml']",,,,,6.545454545454546,0.6545454545454541,0.8907647907647901,11,10.0,1.0,36.0,2.0,1.345454545454545
fre001020,moliere-monsieur-pourceaugnac,moliere-monsieur-pourceaugnac,Q2456214,Comedy,True,Molière,Monsieur de Pourceaugnac,Comédie,0,monsieur-de-pourceaugnac,31,4,35,11,3,21,0,647,117,0.0,14293,13492,236,,1669.0,1670,1669.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_MONSIEURPOURCEAUGNAC.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_MONSIEURPOURCEAUGNAC.xml']",,,,,5.485714285714286,0.161344537815126,0.8251587301587301,35,16.0,4.0,96.0,3.0,1.795918367346938
fre001021,moliere-precieuses-ridicules,moliere-precieuses-ridicules,Q1219041,Comedy,False,Molière,Les Précieuses Ridicules,Comédie,0,mascarille,17,1,13,6,3,4,0,309,4,0.0,8985,7901,9,,1659.0,1660,1659.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_PRECIEUSESRIDICULES.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_PRECIEUSESRIDICULES.xml']",,,,,6.461538461538462,0.538461538461538,0.861949161949162,13,12.0,1.0,42.0,2.0,1.461538461538461
fre001022,moliere-princesse-d-elide,moliere-princesse-d-elide,Q3211935,Comedy,False,Molière,La Princesse d'Elide,Comédie du Sieur Molliere. [sic],0,moron|la-princesse,33,5,27,8,4,15,0,256,529,0.0,14772,12303,1934,,1664.0,1665,1664.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_PRINCESSEDELIDE.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_PRINCESSEDELIDE.xml']",,,,,6.37037037037037,0.245014245014245,0.771091871091871,27,11.0,4.0,86.0,3.0,1.48
fre001023,moliere-psyche,moliere-psyche,Q3410202,,False,Molière,Psyché,Tragi-Ballet,3,psyche|l-amour,33,3,29,7,7,15,0,0,2143,0.0,18522,17202,1124,,1671.0,1673,1671.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_PSYCHE.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_PSYCHE.xml']",,,,,5.931034482758621,0.21182266009852202,0.781019746536988,29,15.0,3.0,86.0,3.0,1.9184397163120561
fre001024,moliere-sganarelle,moliere-sganarelle,Q3481105,Comedy,False,Molière,Sganarelle ou Le Cocu Imaginaire,Comédie,0,lelie|sganarelle,24,1,9,5,1,3,0,0,716,0.0,13357,7198,4700,,1660.0,1663,1660.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_SGANARELLE.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_SGANARELLE.xml']",,,,,4.0,0.5,0.6206349206349201,9,7.0,1.0,18.0,3.0,1.527777777777777
fre001025,moliere-sicilien,moliere-sicilien,Q3227160,Comedy,False,Molière,Le Sicilien,Ou l'Amour Peintre,0,hali|adraste,20,1,11,5,1,5,0,217,80,0.0,6721,5881,144,,1667.0,1668,1667.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_SICILIEN.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_SICILIEN.xml']",,,,,5.090909090909091,0.509090909090909,0.689610389610389,11,8.0,1.0,28.0,3.0,1.672727272727272
fre001027,moliere-tartuffe-64,moliere-tartuffe-64,Q205875,Comedy,False,Molière,Le Tartuffe ou L'Hypocrite,Comédie,0,several characters,21,3,7,3,4,0,0,0,1258,0.0,12152,11927,111,,1664.0,2011,1664.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_TARTUFFE64.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_TARTUFFE64.xml']",,,,,5.714285714285714,0.9523809523809521,0.9523809523809521,7,6.0,1.0,20.0,2.0,1.047619047619047
fre001026,moliere-tartuffe,moliere-tartuffe,Q205875,Comedy,False,Molière,Le Tartuffe,Ou l'Imposteur,0,dorine|cleante|orgon,31,5,11,5,4,2,0,0,2151,0.0,22747,19780,293,,1664.0,1669,1664.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLIERE_TARTUFFE.xml', 'http://theatre-classique.fr/pages/documents/MOLIERE_TARTUFFE.xml']",,,,,8.0,0.8,0.908080808080808,11,10.0,1.0,44.0,2.0,1.2
fre001028,moline-inconnue,moline-inconnue,,Comedy,False,Moline,L'Inconnue Persécutée,Comédie en Deux Actes et en Prose Mélée D'Ariettes.,0,florival|zerbine|clarisse,43,2,9,3,3,3,0,230,474,,7005,6576,265,,1776.0,1765,1765.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLINE_INCONNUE.xml', 'http://theatre-classique.fr/pages/documents/MOLINE_INCONNUE.xml']",,,,,6.888888888888889,0.861111111111111,0.94047619047619,9,8.0,1.0,31.0,2.0,1.138888888888888
fre001029,moline-legislatrices,moline-legislatrices,,Comedy,False,Moline,Les Legislatrices,"Comédie, en un Acte et en vers Libres Mélée D'Ariettes.",0,madame-clopin|themire,12,1,13,5,0,8,0,0,654,,5093,4666,136,,,1765,1765.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOLINE_LEGISLATRICES.xml', 'http://theatre-classique.fr/pages/documents/MOLINE_LEGISLATRICES.xml']",,,,,7.538461538461538,0.6282051282051281,0.859385059385059,13,12.0,1.0,49.0,2.0,1.371794871794871
fre001030,monchretien-ecossaise-1604,monchretien-ecossaise-1604,,Tragedy,False,Montchrestien,Tragédie de la Reine d'Ecosse,À Monseigneur le Prince de Condé,0,suivantes-de-la-reine-d-ecosse-,5,0,10,5,2,3,0,0,1610,,16025,15872,0,,,1604,1604.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONCHRETIEN_ECOSSAISE_1604.xml', 'http://theatre-classique.fr/pages/documents/MONCHRETIEN_ECOSSAISE_1604.xml']",,,,,3.2,0.355555555555555,0.9466666666666661,10,6.0,2.0,16.0,2.0,1.333333333333333
fre001031,moncrif-abderites,moncrif-abderites,,Comedy,False,Moncrif,Les Abderites,Comedie en vers,0,nicandre|phorbas|anaximene,10,2,14,8,2,4,0,0,718,,6115,5614,360,,1732.0,1737,1732.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONCRIF_ABDERITES.xml', 'http://theatre-classique.fr/pages/documents/MONCRIF_ABDERITES.xml']",,,,,6.571428571428571,0.505494505494505,0.759523809523809,14,10.0,2.0,46.0,3.0,1.3432835820895521
fre001032,mongin-promenades-de-paris,mongin-promenades-de-paris,,Comedy,False,Mongin,Les Promenades de Paris,Comédie en Trois Actes.,0,arlequin,12,0,11,6,2,3,0,225,1029,,14430,14171,368,,1695.0,1695,1695.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONGIN_PROMENADESDEPARIS.xml', 'http://theatre-classique.fr/pages/documents/MONGIN_PROMENADESDEPARIS.xml']",,,,,5.636363636363637,0.563636363636363,0.818109668109668,11,9.0,1.0,31.0,3.0,1.472727272727272
fre001762,monnier-les-deux-gougnottes,monnier-les-deux-gougnottes,,,False,Monnier,Les Deux Gougnottes,,0,several characters,2,0,4,0,2,2,0,526,0,,5034,4919,66,,,1953,1953.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONNIER_DEUXGOUGNOTTES.xml', 'http://theatre-classique.fr/pages/documents/MONNIER_DEUXGOUGNOTTES.xml']",,,,,3.0,1.0,1.0,4,3.0,1.0,6.0,1.0,1.0
fre001042,mons-dernier-klephte,mons-dernier-klephte,,Comedy,False,Mons,Le Dernier Klephte,Pochade Grecque,0,amanda|stanislas|spengler,8,1,3,0,0,3,0,312,64,,6419,6317,334,,,1881,1881.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONS_DERNIERKLEPHTE.xml', 'http://theatre-classique.fr/pages/documents/MONS_DERNIERKLEPHTE.xml']",,,,,2.0,1.0,1.0,3,2.0,1.0,3.0,1.0,1.0
fre001033,monselet-arene-ilote,monselet-arene-ilote,,Comedy,False,Monselet,L'Ilote,Comédie en un Acte en vers,1,several characters,11,0,5,3,1,1,0,0,527,,4566,4335,349,,1875.0,1875,1875.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONSELET-ARENE_ILOTE.xml', 'http://theatre-classique.fr/pages/documents/MONSELET-ARENE_ILOTE.xml']",,,,,4.0,1.0,1.0,5,4.0,1.0,10.0,1.0,1.0
fre001034,monselet-bibliotheque,monselet-bibliotheque,,Comedy,False,Monselet,La Bibliothèque,,0,several characters,12,1,99,89,9,1,0,230,0,,12543,4931,93,,,1859,1859.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONSELET_BIBLIOTHEQUE.xml', 'http://theatre-classique.fr/pages/documents/MONSELET_BIBLIOTHEQUE.xml']",,,,,53.313131313131315,0.5440115440115441,0.9529988383743321,99,70.0,3.0,2639.0,3.0,1.069014585556741
fre001035,monselet-deux-dumas,monselet-deux-dumas,,Comedy,False,Monselet,Les Deux Dumas,,0,alexandre-dumas-pere,4,1,8,3,0,5,0,166,0,,3183,2917,443,,,1859,1859.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONSELET_DEUXDUMAS.xml', 'http://theatre-classique.fr/pages/documents/MONSELET_DEUXDUMAS.xml']",,,,,4.25,0.6071428571428571,0.6845238095238091,8,7.0,1.0,17.0,2.0,1.392857142857142
fre001036,monselet-enfer,monselet-enfer,,Comedy,False,Monselet,L'Enfer des Gens de Lettres,,0,le-diable,11,1,42,26,7,9,0,357,32,,5612,5285,681,,,1859,1859.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONSELET_ENFER.xml', 'http://theatre-classique.fr/pages/documents/MONSELET_ENFER.xml']",,,,,5.380952380952381,0.131242740998838,0.8208033213285311,42,17.0,7.0,113.0,2.0,1.4619047619047612
fre001037,monselet-livre-leste,monselet-livre-leste,,Comedy,False,Monselet,Un Livre Leste,Dialogue en Deux Scènes,0,fontevrault|madame-de-molange,2,1,4,0,1,3,0,186,4,,2178,2113,106,,,1881,1881.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONSELET_LIVRELESTE.xml', 'http://theatre-classique.fr/pages/documents/MONSELET_LIVRELESTE.xml']",,,,,2.5,0.833333333333333,0.833333333333333,4,3.0,1.0,5.0,2.0,1.166666666666666
fre001038,monselet-par-la-poste,monselet-par-la-poste,,,False,Monselet,Par la Poste,Lettre à une Dame de Province,0,l-homme,1,1,1,1,0,0,0,0,60,,563,529,0,,,1881,1881.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONSELET_PARLAPOSTE.xml', 'http://theatre-classique.fr/pages/documents/MONSELET_PARLAPOSTE.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001039,monselet-pastilles-de-richelieu,monselet-pastilles-de-richelieu,,Comedy,False,Monselet,Les Pastilles de Richelieu,,0,arsene-houssaye|le-duc-de-richelieu|le-souffleur,1,1,3,3,0,0,0,91,0,,2230,2170,22,,,1859,1859.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONSELET_PASTILLESDERICHELIEU.xml', 'http://theatre-classique.fr/pages/documents/MONSELET_PASTILLESDERICHELIEU.xml']",,,,,2.0,1.0,1.0,3,2.0,1.0,3.0,1.0,1.0
fre001040,monselet-rhumatisme,monselet-rhumatisme,,Comedy,False,Monselet,Le Rhumatisme,Monologue,0,un-monsieur,1,1,1,1,0,0,0,62,0,,1440,1399,0,,,1881,1881.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONSELET_RHUMATISME.xml', 'http://theatre-classique.fr/pages/documents/MONSELET_RHUMATISME.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001763,monselet-richard-les-trois-gendarmes,monselet-richard-les-trois-gendarmes,,,False,Monselet,Les Trois Gendarmes,Parodie en un Acte et un vers des Mousqueraires de Mm. Dumas et Maquet.,1,several characters,11,0,9,6,0,3,0,0,553,,5118,4766,687,,,1846,1846.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONSELET-RICHARD_TROIS_GENDARMES.xml', 'http://theatre-classique.fr/pages/documents/MONSELET-RICHARD_TROIS_GENDARMES.xml']",,,,,7.333333333333333,0.9166666666666661,0.9298941798941791,9,8.0,1.0,33.0,2.0,1.083333333333333
fre001041,monselet-voyage-dans-mes-poches,monselet-voyage-dans-mes-poches,,Comedy,False,Monselet,Un Livre Leste,Monologue,0,le-jeune-homme,1,1,1,0,0,1,0,97,0,,1671,1633,28,,,1881,1881.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONSELET_VOYAGEDANSMESPOCHES.xml', 'http://theatre-classique.fr/pages/documents/MONSELET_VOYAGEDANSMESPOCHES.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001043,montalembert-statue,montalembert-statue,,Comedy,False,Montalembert,La Statue,"En Deux Actes, en Prose, Mêlée d'Ariettes",0,le-marquis,27,0,9,1,1,7,0,202,228,,7925,7556,402,,1784.0,1784,1784.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTALEMBERT_STATUE.xml', 'http://theatre-classique.fr/pages/documents/MONTALEMBERT_STATUE.xml']",,,,,6.444444444444445,0.805555555555555,0.861111111111111,9,8.0,1.0,29.0,2.0,1.194444444444444
fre001044,montchretien-aman,montchretien-aman,,Tragedy,False,Montchrestien,Aman,Ou la Vanité,0,choeur,5,1,12,4,6,2,0,0,1750,,16878,16329,0,,,1601,1601.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTCHRETIEN_AMAN.xml', 'http://theatre-classique.fr/pages/documents/MONTCHRETIEN_AMAN.xml']",,,,,6.333333333333333,0.575757575757575,0.858898508898508,12,11.0,1.0,38.0,2.0,1.424242424242424
fre001045,montchretien-carthaginoise,montchretien-carthaginoise,,Tragedy,False,Montchrestien,La Carthaginoise,Ou la Liberté,0,choeur|massinisse,6,5,10,4,5,1,0,0,1827,,17111,16755,0,,,1601,1601.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTCHRETIEN_CARTHAGINOISE.xml', 'http://theatre-classique.fr/pages/documents/MONTCHRETIEN_CARTHAGINOISE.xml']",,,,,4.2,0.46666666666666606,0.738095238095238,10,7.0,2.0,21.0,2.0,1.416666666666666
fre001046,montchretien-david,montchretien-david,,Tragedy,False,Montchrestien,David,Ou l'Adultère,0,david|choeur,5,1,7,6,1,0,0,0,1303,,12965,12123,0,,,1601,1601.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTCHRETIEN_DAVID.xml', 'http://theatre-classique.fr/pages/documents/MONTCHRETIEN_DAVID.xml']",,,,,3.714285714285714,0.6190476190476191,0.847619047619047,7,6.0,1.0,13.0,2.0,1.380952380952381
fre001047,montchretien-hector,montchretien-hector,,Tragedy,False,Montchrestien,Hector,Tragédie,0,le-choeur,6,0,10,4,3,3,0,0,2389,,26099,23328,0,,,1604,1604.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTCHRETIEN_HECTOR.xml', 'http://theatre-classique.fr/pages/documents/MONTCHRETIEN_HECTOR.xml']",,,,,7.0,0.777777777777777,0.8615079365079361,10,9.0,1.0,35.0,2.0,1.222222222222222
fre001048,montchretien-lacenes,montchretien-lacenes,,Tragedy,False,Montchrestien,Les Lacènes,Ou la Constance,0,choeur,5,5,14,9,3,2,0,0,1755,,16641,16371,0,,,1601,1601.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTCHRETIEN_LACENES.xml', 'http://theatre-classique.fr/pages/documents/MONTCHRETIEN_LACENES.xml']",,,,,5.142857142857143,0.39560439560439503,0.864939822082679,14,13.0,1.0,36.0,2.0,1.604395604395604
fre001049,montfleury-impromptu-conde,montfleury-impromptu-conde,,Comedy,False,Montfleury,L'Impromptu de l'Hôtel de Condé,,0,le-marquis,6,1,9,6,2,1,0,0,416,,4078,3938,33,,1663.0,1739,1663.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTFLEURY_IMPROMPTUCONDE.xml', 'http://theatre-classique.fr/pages/documents/MONTFLEURY_IMPROMPTUCONDE.xml']",,,,,3.333333333333333,0.416666666666666,0.748148148148148,9,6.0,1.0,15.0,3.0,1.805555555555555
fre001050,montfleury-le-mariage-de-rien,montfleury-le-mariage-de-rien,,Comedy,False,Montfleury,Le Mariage de Rien,Comédie,0,isabelle|le-docteur,10,1,10,10,0,0,0,0,998,,6594,5993,20,,1663.0,1660,1660.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTFLEURY_LEMARIAGEDERIEN.xml', 'http://theatre-classique.fr/pages/documents/MONTFLEURY_LEMARIAGEDERIEN.xml']",,,,,3.2,0.355555555555555,0.683333333333333,10,8.0,1.0,16.0,3.0,1.777777777777777
fre001764,montfleury-les-betes-raisonnables,montfleury-les-betes-raisonnables,,Comedy,False,Montfleury,Les Bêtes Raisonnables,Comédie en un Acte,0,ulysse,8,0,6,3,2,1,0,0,492,,4058,3928,13,,1661.0,1661,1661.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTFLEURY_BETESRAISONNABLES.xml', 'http://theatre-classique.fr/pages/documents/MONTFLEURY_BETESRAISONNABLES.xml']",,,,,1.666666666666666,0.33333333333333304,0.0,6,5.0,1.0,5.0,2.0,1.666666666666666
fre001051,montgaudier-natalie,montgaudier-natalie,,Tragedy,False,Montgaudier,Natalie,Ou la Générosité Chrétienne,0,natalie,23,0,9,6,2,1,0,0,1791,,15716,15151,40,,,1654,1654.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTGAUDIER_NATALIE.xml', 'http://theatre-classique.fr/pages/documents/MONTGAUDIER_NATALIE.xml']",,,,,4.666666666666667,0.583333333333333,0.747883597883597,9,8.0,1.0,21.0,2.0,1.416666666666666
